stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
1775d,HAZAL,,37.665218,32.598425,,
1776a,BANKET,,37.883257,32.433448,,
1777a,CİVAN,,37.88725,32.43466,,
1778a,SEYFULLAH CAMİ,,37.8898833,32.43678,,
1779a,YURTSEVEN,,37.892375,32.44006,,
1779d,YURTSEVEN,,37.892425,32.44006,,
177a,YERLEŞEN,,37.8328917,32.4349917,,
177d,YERLEŞEN,,37.8328583,32.4349084,,
1780a,AZAM,,37.890525,32.4440167,,
1780d,AZAM,,37.8906167,32.4441667,,
1782a,EDEBALI,,37.88447,32.45454,,
1782d,EDEBALI,,37.88445,32.45458,,
1783a,HEKİMBAŞI,,37.8825417,32.45174,,
1783d,HEKİMBAŞI,,37.8826,32.45178,,
1784a,TAŞBURUN,,37.890826,32.448422,,
1784d,TAŞBURUN,,37.890692,32.448538,,
1785a,MANTAR,,37.88264,32.44914,,
1785d,MANTAR,,37.8826,32.44915,,
1787a,11 NOLU SAĞLIK OCAĞI,,37.8865833,32.44537,,
1787d,11 NOLU SAĞLIK OCAĞI,,37.886374,32.445448,,
1788a,DERESUYU,,37.88822,32.4564,,
1788d,DERESUYU,,37.88826,32.45624,,
1789a,PINAR,,37.922742,32.455304,,
1789d,PINAR,,37.922817,32.455317,,
178a,ÇAVUŞLAR,,37.829425,32.4495917,,
178d,ÇAVUŞLAR,,37.8294583,32.4496917,,
1790a,HOCACİHAN KUBA CAMİ,,37.89035,32.4419417,,
1790d,HOCACİHAN KUBA CAMİ,,37.890525,32.441925,,
1791a,ALAYBEYİ,,37.89355,32.44113,,
1791d,ALAYBEYİ,,37.8935917,32.44124,,
1792a,EVLİYALAR,,37.8950667,32.43943,,
1792d,EVLİYALAR,,37.895,32.43948,,
1793a,ALTINOK,,37.8962667,32.44148,,
1793d,ALTINOK,,37.89625,32.44147,,
1794a,ÖZYER,,37.8938833,32.4339333,,
1794d,ÖZYER,,37.893775,32.4338,,
1795a,SARAYKÖY,,37.9017083,32.4055333,,
1795d,SARAYKÖY,,37.9016834,32.4053833,,
1796a,RAHMAN CAMİ,,37.9021417,32.4019917,,
1796d,RAHMAN CAMİ,,37.9020083,32.4019584,,
1797a,13193. SK,,37.8992667,32.4001834,,
1797d,13193. SK,,37.8990584,32.400175,,
1798a,SARAYKÖY MERKEZ,,37.8977334,32.3995,,
1798d,SARAYKÖY MERKEZ,,37.8976917,32.3996,,
1799a,13206. SK,,37.9131917,32.3773166,,
1799d,13206. SK,,37.91315,32.3773333,,
179a,ORTA CAMİ,,37.827475,32.4534917,,
179d,ORTA CAMİ,,37.8275833,32.4535,,
17a,İL MİLLİ EĞİTİM MÜDÜRLÜĞÜ,,37.8655167,32.50088,,
1800a,SARAYKÖY MEZARLIĞI,,37.9139833,32.37455,,
1800d,SARAYKÖY MEZARLIĞI,,37.9139916,32.374325,,
1801a,NEZAKETLİ,,37.8935583,32.4734917,,
1801d,NEZAKETLİ,,37.8937917,32.4736916,,
1802a,KETENCİLER SANAYİ,,37.96518,32.6521,,
1802d,KETENCİLER SANAYİ,,37.9647,32.65218,,
1803a,SARAYKÖY YOLU,,37.900432,32.410343,,
1803d,SARAYKÖY YOLU,,37.900645,32.410064,,
1804a,KONYA GIDA VE TARIM ÜNİVERSİTESİ,,37.876025,32.47491,,
1804d,KONYA GIDA VE TARIM ÜNİVERSİTESİ,,37.876175,32.47496,,
1805a,HAŞMETLİ,,37.8767166,32.47243,,
1805d,HAŞMETLİ,,37.8769083,32.47264,,
1806a,KONYA ŞEKER FABRİKASI,,37.8772833,32.46913,,
1806d,KONYA ŞEKER FABRİKASI,,37.8774583,32.46917,,
1807a,GÖKTÜRKLER,,37.8780833,32.46402,,
1807d,GÖKTÜRKLER,,37.878275,32.46408,,
1808a,CENNET PINAR,,37.8785167,32.46113,,
1808d,CENNET PINAR,,37.8787,32.46122,,
1809a,HACIKÖY,,37.879375,32.45586,,
1809d,HACIKÖY,,37.87955,32.45596,,
180a,ZAFER 2,,37.8269,32.4560167,,
180d,ZAFER 2,,37.82695,32.4560834,,
1810a,VİŞNELİ,,37.87975,32.449686,,
1810d,VİŞNELİ,,37.880023,32.449707,,
1811a,BAŞAKÇI,,37.8798083,32.4464417,,
1811d,BAŞAKÇI,,37.88005,32.4467,,
1812a,KOCAKENT,,37.8798666,32.4429666,,
1812d,KOCAKENT,,37.8801084,32.4429583,,
1813a,UYGUR,,37.880857,32.43856,,
1813d,UYGUR,,37.881024,32.438715,,
1814a,PEKŞENLER,,37.8817167,32.4353,,
1814d,PEKŞENLER,,37.88201,32.4348,,
1815a,DEFTERCİ,,37.879871,32.431404,,
1815d,DEFTERCİ,,37.880242,32.43134,,
1816a,ESKİ MERAM TIP,,37.8774583,32.4300583,,
1816d,ESKİ MERAM TIP,,37.8777167,32.429975,,
1817a,ARITMA TESİSLERİ,,37.87437,32.428457,,
1817d,ARITMA TESİSLERİ,,37.874257,32.428061,,
1818a,ÇIĞLI,,37.870375,32.4258583,,
1818d,ÇIĞLI,,37.8704417,32.4257667,,
1819a,GÖKÇEYER,,37.8680417,32.424825,,
1819d,GÖKÇEYER,,37.8681667,32.4245333,,
181a,ŞENSESLİ,,37.825575,32.460325,,
181d,ŞENSESLİ,,37.82565,32.4603833,,
1820a,DEMEÇ,,37.8653333,32.425375,,
1820d,DEMEÇ,,37.8655333,32.425225,,
1821a,HUZUREVİ,,37.862418,32.424688,,
1821d,HUZUREVİ,,37.862327,32.424709,,
1822a,BAŞKALAYCILAR,,37.85935,32.423009,,
1822d,BAŞKALAYCILAR,,37.859314,32.422907,,
1823a,KÖYCEĞİZ,,37.8575609,32.421898,,
1823d,KÖYCEĞİZ,,37.857503,32.421968,,
1824a,KÖYCEĞİZ MEZARLIĞI,,37.856648,32.419452,,
1824d,KÖYCEĞİZ MEZARLIĞI,,37.856726,32.419399,,
1825a,BOLVADİN,,37.855733,32.416958,,
1825d,BOLVADİN,,37.855803,32.416909,,
1826a,MEDET,,37.855724,32.412199,,
1826d,MEDET,,37.855769,32.412135,,
1827a,DERE,,37.855925,32.4088083,,
1827d,DERE,,37.855943,32.408789,,
1828a,DERE CUMHURİYET İLKOKULU,,37.856746,32.405888,,
1829a,MERAM PTT,,37.857154,32.401044,,
182a,TAŞ,,37.824444,32.463513,,
182d,TAŞ,,37.824466,32.463546,,
1830a,SARAYLI,,37.9054083,32.39565,,
1830d,SARAYLI,,37.905425,32.3957583,,
1831a,TEPEHAN,,37.858306,32.397753,,
1832a,SESLİKAYA,,37.857846,32.397753,,
1833a,AŞIKLAR CAMİ,,37.856779,32.391562,,
1834a,ELEKTRİK,,37.855455,32.390091,,
1835a,ÇATIKKAŞ,,37.854761,32.388391,,
183a,ANTALYA ÇEVRE YOLU,,37.8243083,32.4662,,
183d,ANTALYA ÇEVRE YOLU,,37.8245917,32.466125,,
1842a,KONYA DEDEMLİ MAH. 1,,37.65258,32.601965,,
1843a,KONYA DEDEMLİ MAH. 2,,37.650998,32.599501,,
1844a,KONYA DEDEMLİ MAH. 3,,37.647664,32.601731,,
1845a,KONYA DEDEMLİ MAH. 4,,37.648094,32.604977,,
1846a,KONYA DEDEMLİ MAH. 5,,37.648734,32.608168,,
1847a,KONYA DEDEMLİ MAH. 6,,37.654133,32.60446,,
1848a,KONYA DEDEMLİ MAH. 7,,37.656389,32.602942,,
1849a,KONYA ÇUMRA YOLU 1,,37.658837,32.602248,,
1849d,KONYA ÇUMRA YOLU 1,,37.658953,32.602625,,
184a,ŞEREFLER,,37.825675,32.4694833,,
184d,ŞEREFLER,,37.825985,32.4693633,,
1850a,KONYA ÇUMRA YOLU 2,,37.662994,32.599573,,
1850d,KONYA ÇUMRA YOLU 2,,37.663076,32.599825,,
1851a,KONYA ÇUMRA YOLU 3,,37.667364,32.596659,,
1851d,KONYA ÇUMRA YOLU 3,,37.667444,32.597035,,
1852a,HASBU ,,37.809929,32.493357,,
1852d,HASBU ,,37.809867,32.49325,,
1853a,HALİL İBRAHİM KILIÇ CAMİ,,37.81328,32.490289,,
1853d,HALİL İBRAHİM KILIÇ CAMİ,,37.813206,32.490224,,
1854a,SARAYKÖY İMAM AZAM CAMİ,,37.898341,32.405729,,
1854d,SARAYKÖY İMAM AZAM CAMİ,,37.898436,32.405622,,
1855a,CEMEL ALİ DEDE TÜRBESİ,,37.8554333,32.4236166,,
1855d,CEMEL ALİ DEDE TÜRBESİ,,37.855361,32.423716,,
1856a,NİĞDE,,37.8550333,32.4208333,,
1856d,NİĞDE,,37.854994,32.420814,,
1857a,GAZETECİ,,37.8548,32.4184166,,
1857d,GAZETECİ,,37.854799,32.418379,,
1858a,DERE CD,,37.8556334,32.41395,,
1858d,DERE CD,,37.855614,32.413878,,
185a,KOZAN,,37.8262166,32.4585334,,
185d,KOZAN,,37.8262334,32.4586833,,
1861a,GÖRKEM,,38.028215,32.488277,,
1861d,GÖRKEM,,38.028285,32.488218,,
1862a,ÖZCAN,,37.8983517,32.4485,,
1862d,ÖZCAN,,37.8981033,32.4485,,
1863a,SOSYAL,,37.8956083,32.4448083,,
1863d,SOSYAL,,37.895265,32.444775,,
1864a,BATARYA,,37.892525,32.442425,,
1864d,BATARYA,,37.89235,32.4427833,,
1865a,SADIK,,37.994175,32.5144,,
1865d,SADIK,,37.9944833,32.5142167,,
1866a,ALEMDAR PARK,,37.9094333,32.454325,,
1866d,ALEMDAR PARK,,37.90934243728118,32.454487178474665,,
1867a,FİZİK TEDAVİ HST,,37.993536,32.483759,,
1867d,FİZİK TEDAVİ HST,,37.993598,32.4839,,
1868a,AKIL VE RUH SAĞLIĞI HASTANESİ,,37.99009,32.47935,,
1868d,AKIL VE RUH SAĞLIĞI HASTANESİ,,37.989975,32.47935,,
1869a,ÜFTADE,,37.9592167,32.5292883,,
186d,BİTKİ,,37.8258583,32.4666583,,
1870a,KARABÜK,,37.9587417,32.5334417,,
1871a,EBU MÜSLİM,,37.9563333,32.5368584,,
1872a,GAMZELİ YÜZ,,37.9527166,32.5386916,,
1873a,OSMAN DEMİR İLKOKULU,,37.953825,32.5256917,,
1874a,BÜYÜKŞAHİN,,37.9454,32.5204666,,
1874d,BÜYÜKŞAHİN,,37.9452083,32.520625,,
1875a,ZAFER SANAYİ,,37.94155,32.5230166,,
1875d,ZAFER SANAYİ,,37.9414,32.5233417,,
1876a,TIRSAN SANAYİ,,37.9361583,32.524675,,
1876d,TIRSAN SANAYİ,,37.9360084,32.524875,,
1877a,SELÇUKLU CAMİ,,37.9323417,32.524425,,
1877d,SELÇUKLU CAMİ,,37.9319583,32.5245417,,
1878a,HACILAR,,37.9286417,32.5225083,,
1878d,HACILAR,,37.928525,32.5225417,,
1879a,HASKON,,37.925375,32.5194083,,
1879d,HASKON,,37.925075,32.5194917,,
1880a,İSTİKAMET,,37.9219584,32.5162416,,
1880d,İSTİKAMET,,37.9218166,32.5164333,,
1881a,ÇAMAN,,37.9188417,32.512875,,
1881d,ÇAMAN,,37.9186417,32.5129083,,
1882a,KONYA,,38.014227,32.534392,,
1882d,KONYA,,38.0142,32.534432,,
1883a,TEVHİD CAMİ,,37.8437583,32.4473084,,
1884a,FİZİK TEDAVİ ,,37.992742,32.484726,,
1884d,FİZİK TEDAVİ ,,37.992702,32.484796,,
1885a,AŞAĞI PINARBAŞI MEZARLIĞI,,38.0361167,32.59795,,
1886a,16714. SK,,38.039625,32.5978416,,
1887a,16752. SK,,38.043051,32.596473,,
1888a,16814. SK,,38.0473583,32.593625,,
1889a,16808. SK,,38.0489583,32.5964166,,
188a,KOCAMAN,,37.8295833,32.46195,,
188d,KOCAMAN,,37.829575,32.461925,,
1890a,YEŞİL BURSA,,37.8574167,32.6182917,,
1891a,14651. SK,,37.8003167,32.6617333,,
1892a,AKSARAY,,37.9537833,32.58125,,
1892d,AKSARAY,,37.9539833,32.5812,,
1893a,4. ORGANİZE GİRİŞİ,,37.9544333,32.5854667,,
1893d,4. ORGANİZE GİRİŞİ,,37.95465,32.5855083,,
1894a,418. SK,,37.9554417,32.591975,,
1894d,418. SK,,37.9556833,32.5919833,,
1895a,420. SK,,37.9568667,32.6013,,
1895d,420. SK,,37.9571334,32.6015666,,
1896a,AKSARAY D 300 YOLU,,37.9576667,32.6064417,,
1896d,AKSARAY D 300 YOLU,,37.9579,32.6064833,,
1897a,AKSARAY ÇEVRE YOLU,,37.960357,32.624384,,
1897d,AKSARAY ÇEVRE YOLU,,37.960687,32.624188,,
1898a,BORA,,37.857308,32.65017,,
1898d,BORA,,37.857416,32.65016,,
1899d,EREĞLİ YOLU HÜYÜK,,37.846409,32.725954,,
189a,NACİZANE,,37.8309417,32.457875,,
189d,NACİZANE,,37.8310667,32.4578833,,
18a,AYNA,,37.8625917,32.50069,,
1900a,HAMZAZADE,,37.8105417,32.51455,,
1900d,HAMZAZADE,,37.8105083,32.5144084,,
1905a,KARŞIKÖY,,37.9115517,32.4888917,,
1905d,KARŞIKÖY,,37.9116083,32.4891133,,
1906a,BAKIRTOLU GİRİŞİ,,37.793577,32.813462,,
1906d,BAKIRTOLU GİRİŞİ,,37.793399,32.813441,,
1907a,CEVRİDEDE,,37.8833583,32.4840917,,
1908a,ÇUMRA,,37.8803584,32.481825,,
1909a,MUHAFAZA,,37.93205,32.46655,,
1909d,MUHAFAZA,,37.9319,32.46665,,
190a,SAMURAY,,37.8341417,32.4595917,,
190d,SAMURAY,,37.8342417,32.459525,,
1910a,MERAL,,37.9297833,32.4665417,,
1910d,MERAL,,37.9296417,32.4666167,,
1911a,KORCAN,,37.926232,32.467973,,
1911d,KORCAN,,37.926256,32.468075,,
1912a,TALİP,,37.924613,32.472935,,
1912d,TALİP,,37.924768,32.472897,,
1914a,YENİ MERAM TIP,,37.88482,32.432718,,
1914d,YENİ MERAM TIP,,37.884745,32.432863,,
1917a,ÇEVRE YOLU 10,,37.9004,32.535925,,
1917d,ÇEVRE YOLU 10,,37.90031,32.53561,,
1918a,ÇEVRE YOLU 11,,37.9119084,32.523175,,
1918d,ÇEVRE YOLU 11,,37.9117,32.52295,,
1919a,REİSKÖY,,37.970723,32.612544,,
1919d,REİSKÖY,,37.970662,32.612404,,
191a,NARİNLİ,,37.8361083,32.461175,,
191d,NARİNLİ,,37.8363083,32.4611917,,
1920a,ORGANİZE MÜDÜRLÜĞÜ,,37.9745083,32.610825,,
1920d,ORGANİZE MÜDÜRLÜĞÜ,,37.974427,32.610666,,
1921a,EVRENKÖY 1,,37.978875,32.6087917,,
1921d,EVRENKÖY 1,,37.978712,32.608601,,
1922a,EVRENKÖY,,37.9823583,32.6071083,,
1922d,EVRENKÖY,,37.982216,32.606976,,
1923a,YÜKSELEN,,37.985175,32.604225,,
1923d,YÜKSELEN,,37.984986,32.604106,,
1924a,KAŞINHANI ALT GEÇİT,,37.7032333,32.5641833,,
1924d,KAŞINHANI ALT GEÇİT,,37.703208,32.564235,,
1925a,MENDERES,,37.701349,32.565171,,
1925d,MENDERES,,37.701411,32.565236,,
1926a,AKINCILAR PARKI,,37.902853,32.467104,,
1926d,AKINCILAR PARKI,,37.902952,32.466846,,
1927a,BEYAZSU,,37.901919,32.471595,,
1927d,BEYAZSU,,37.902157,32.471853,,
1928a,NAKIŞLI,,37.900108,32.473703,,
1928d,NAKIŞLI,,37.900193,32.473923,,
1929a,DAĞPINAR,,37.883214,32.509135,,
1929d,DAĞPINAR,,37.88329,32.509237,,
192a,PANEL,,37.8385993,32.4624248,,
192d,PANEL,,37.8384833,32.4623,,
1930a,ALİ ULVİ KURUCU,,37.8851447,32.505625,,
1930d,ALİ ULVİ KURUCU,,37.885225,32.5059,,
1931a,ŞAİR SENİHİ,,37.886708,32.502039,,
1931d,ŞAİR SENİHİ,,37.88671,32.502322,,
1932a,HACI FAİK,,37.933476,32.463773,,
1932d,HACI FAİK,,37.9335,32.463848,,
1933a,SABİT,,37.93656,32.465165,,
1933d,SABİT,,37.936566,32.465232,,
1934a,SEYFİ,,37.93908,32.463773,,
1934d,SEYFİ,,37.938932,32.464052,,
1935a,DEMİRKIRAN,,37.930922,32.477959,,
1935d,DEMİRKIRAN,,37.930905,32.47812,,
1936a,HISIM,,37.927862,32.478888,,
1936d,HISIM,,37.927996,32.478824,,
1937a,NAZ,,37.92974,32.481849,,
1937d,NAZ,,37.929807,32.481635,,
1938a,DOKUMALI,,37.93348,32.481956,,
1938d,DOKUMALI,,37.933446,32.481677,,
1939a,YAZLIK,,37.798425,32.513299,,
1939d,YAZLIK,,37.798229,32.513166,,
193a,KELLECİLER,,37.8480166,32.4662833,,
193d,KELLECİLER,,37.84815,32.46615,,
1940a,15294. SK,,37.77992,32.521398,,
1940d,15294. SK,,37.77996,32.521505,,
1941a,HANEFİ AYTEKİN İLKOKULU,,37.781424,32.526112,,
1941d,HANEFİ AYTEKİN İLKOKULU,,37.781412,32.526021,,
1942a,ALABAYIR,,37.783998,32.524911,,
1942d,ALABAYIR,,37.783989,32.524833,,
1943a,UĞURAY,,37.837057,32.480151,,
1943d,UĞURAY,,37.837161,32.480172,,
1944a,BAYRAMOĞLU,,37.95184,32.469214,,
1944d,BAYRAMOĞLU,,37.951785,32.469144,,
1945a,1. ABDÜLHAMİD,,37.966433,32.488688,,
1945d,1. ABDÜLHAMİD,,37.966576,32.488463,,
1947a,3. SELİM,,37.968865,32.490475,,
1947d,3. SELİM,,37.969041,32.490149,,
1948a,4. MUSTAFA,,37.972365,32.493029,,
1948d,4. MUSTAFA,,37.972491,32.492826,,
1949a,2. MAHMUD,,37.977128,32.493276,,
1949d,2. MAHMUD,,37.977041,32.492973,,
194a,HAYDAR EFENDİ CAMİ,,37.850125,32.465475,,
194d,HAYDAR EFENDİ CAMİ,,37.8500417,32.4653583,,
1950a,MESCİDİ AKSA,,37.852345,32.472433,,
1950d,MESCİDİ AKSA,,37.852353,32.47228,,
1951a,ALBAYRAK,,37.954539,32.469522,,
1951d,ALBAYRAK,,37.954675,32.469574,,
1952a,İNAYET CAMİ,,37.846702,32.476206,,
1953a,CAMİKEBİR,,37.858306,32.399078,,
1954a,YEŞİL YAZI CAMİ,,37.794569,32.517094,,
1954d,YEŞİL YAZI CAMİ,,37.794586,32.517004,,
1955a,BÜYÜKÇİÇEK,,37.8268,32.415551,,
1955d,BÜYÜKÇİÇEK,,37.827016,32.41548,,
1956a,ULUSOYLAR,,37.827409,32.420188,,
1956d,ULUSOYLAR,,37.827606,32.420058,,
1957a,KAYAKENT,,37.919271,32.46989,,
1957d,KAYAKENT,,37.919353,32.469942,,
1958a,SEMAVİ,,37.917391,32.474684,,
1958d,SEMAVİ,,37.917436,32.474748,,
1959a,İKİPINAR,,37.958768,32.482919,,
1959d,İKİPINAR,,37.958998,32.482867,,
195a,MERAM BAĞLARI,,37.852936,32.42327,,
195d,MERAM BAĞLARI,,37.852968,32.423319,,
1960a,İĞDELİ AĞIL MEVKİ,,38.017662,32.389846,,
1960d,İĞDELİ AĞIL MEVKİ,,38.017559,32.389824,,
1961d,YÜKSELEN MEŞELİK,,38.029378,32.362925,,
1962a,ANADAĞ,,37.787536,32.523101,,
1962d,ANADAĞ,,37.787519,32.523033,,
1963a,HİSARLIK CD,,37.790988,32.520764,,
1963d,HİSARLIK CD,,37.790977,32.520702,,
1964a,AZİMLİ,,37.794216,32.518491,,
1964d,AZİMLİ,,37.794198,32.518419,,
1966a,SADAKAT,,37.801175,32.516475,,
1966d,SADAKAT,,37.8012833,32.5162667,,
1967a,ÖZBAYRAM,,37.804775,32.5156583,,
1967d,ÖZBAYRAM,,37.8048333,32.51545,,
1968a,TANIŞLI,,37.82769,32.43246,,
1968d,TANIŞLI,,37.827577,32.432542,,
1969a,ALIŞIK,,37.825194,32.429885,,
1969d,ALIŞIK,,37.825154,32.430039,,
196a,HADİS,,37.8311666,32.50555,,
196d,HADİS,,37.8311566,32.505419,,
1970a,YAZAN,,37.821637,32.42952,,
1970d,YAZAN,,37.821707,32.429715,,
1971a,TAŞPINAR,,37.81855,32.430576,,
1971d,TAŞPINAR,,37.818558,32.43071,,
1972a,ALTINOLUK CAMİ,,37.816506,32.431375,,
1972d,ALTINOLUK CAMİ,,37.816538,32.431469,,
1973a,TEPEGÖZ,,37.813837,32.432392,,
1973d,TEPEGÖZ,,37.813879,32.432476,,
1974a,OSMANLI CD,,37.724393,32.333485,,
1975a,ULUYAYLA CD ÜST GEÇİT,,37.914003,32.500038,,
1975d,ULUYAYLA CD ÜST GEÇİT,,37.914174,32.500065,,
1976a,RÜMEYSA,,37.690083,32.581927,,
1976d,RÜMEYSA,,37.690153,32.582158,,
1977a,KARAMAN YOLU ÇARIKLAR 1,,37.684041,32.585798,,
1977d,KARAMAN YOLU ÇARIKLAR 1,,37.68416,32.586117,,
1978a,KARAMAN YOLU ÇARIKLAR 2,,37.67966,32.588701,,
1978d,KARAMAN YOLU ÇARIKLAR 2,,37.67981,32.58899,,
1979a,KARAMAN YOLU ÇARIKLAR 3,,37.675312,32.59156,,
1979d,KARAMAN YOLU ÇARIKLAR 3,,37.675417,32.591782,,
197a,KÜÇÜK AYMANAS,,37.840132,32.503116,,
197d,KÜÇÜK AYMANAS,,37.840117,32.503008,,
1980a,PARSELLER TRAFO 1,,37.752257,32.510241,,
1980d,PARSELLER TRAFO 1,,37.75223,32.510167,,
1981a,PARSELLER TRAFO 2,,37.750355,32.511473,,
1981d,PARSELLER TRAFO 2,,37.750308,32.511411,,
1982a,PARSELLER TRAFO 3,,37.747636,32.514158,,
1982d,PARSELLER TRAFO 3,,37.747622,32.514084,,
1983a,PARSELLER TRAFO 4,,37.746106,32.511243,,
1983d,PARSELLER TRAFO 4,,37.74615,32.511204,,
1984a,PARSELLER TRAFO 5,,37.748129,32.50881,,
1984d,PARSELLER TRAFO 5,,37.748151,32.508908,,
1985a,PARSELLER TRAFO 6,,37.750729,32.506435,,
1985d,PARSELLER TRAFO 6,,37.750771,32.50654,,
1986a,ABDÜLMECİD,,37.979315,32.491146,,
1986d,ABDÜLMECİD,,37.979452,32.491362,,
198a,ŞEHİRLER,,37.819132,32.468048,,
198d,ŞEHİRLER,,37.819172,32.467984,,
1990a,ASLIM CD 1,,37.9508,32.57606,,
1990d,ASLIM CD 1,,37.950821,32.576521,,
1991a,ASLIM CD 2,,37.947275,32.5768917,,
1991d,ASLIM CD 2,,37.947275,32.5773517,,
1992a,ASLIM CD 3,,37.9429333,32.5776,,
1992d,ASLIM CD 3,,37.9429333,32.57799,,
1993a,ASLIM CD 4,,37.9391334,32.5758916,,
1993d,ASLIM CD 4,,37.9390534,32.5764516,,
1994a,ASLIM CD 5,,37.936675,32.5737083,,
1994d,ASLIM CD 5,,37.936555,32.5739983,,
1995a,KOBİSAN 1,,37.9358334,32.5701833,,
1995d,KOBİSAN 1,,37.9357234,32.5701833,,
1996a,KOBİSAN 2,,37.93767,32.5672,,
1996d,KOBİSAN 2,,37.9378933,32.5673,,
1997a,KOBİSAN 3,,37.9404417,32.5633833,,
1997d,KOBİSAN 3,,37.94037,32.56313,,
1998a,KOBİSAN 4,,37.9423917,32.5604833,,
1998d,KOBİSAN 4,,37.94237,32.559983,,
1999a,KOBİSAN 5,,37.941925,32.5579667,,
1999d,KOBİSAN 5,,37.941795,32.558202,,
199a,ŞEYH ŞAMİL CAMİ,,37.820539,32.468349,,
199d,ŞEYH ŞAMİL CAMİ,,37.820545,32.468279,,
19a,ESKİ GARAJ,,37.8652334,32.5024,,
19d,ESKİ GARAJ,,37.8652334,32.50265,,
2000a,KOBİSAN 6,,37.9390583,32.555625,,
2000d,KOBİSAN 6,,37.9390583,32.555755,,
2001a,KOBİSAN 7,,37.9361666,32.5527917,,
2001d,KOBİSAN 7,,37.935787,32.552916,,
2002a,KOBİSAN 8,,37.9329583,32.5515333,,
2002d,KOBİSAN 8,,37.933016,32.551843,,
2003a,GÜLİSTAN CD 1,,37.9309966,32.5545534,,
2003d,GÜLİSTAN CD 1,,37.9311966,32.5548034,,
2004a,GÜLİSTAN CD 2,,37.9288417,32.5580833,,
2004d,GÜLİSTAN CD 2,,37.9289917,32.5581833,,
2005a,GÜLİSTAN CD 3,,37.9262917,32.56205,,
2005d,GÜLİSTAN CD 3,,37.9265517,32.56219,,
2006a,ASLIM CD 6,,37.9226567,32.5612666,,
2006d,ASLIM CD 6,,37.922655,32.5616645,,
2007a,ASLIM CD 7,,37.919045,32.5579434,,
2007d,ASLIM CD 7,,37.918973,32.558303,,
2008a,ÖZLEM CD,,37.9163584,32.5555585,,
2008d,ÖZLEM CD,,37.916257,32.555996,,
2009a,ASLIM CD 8,,37.9133667,32.55465,,
2009d,ASLIM CD 8,,37.9133667,32.55495,,
200a,MESCİDİ AKSA CAMİ,,37.8222167,32.4748167,,
200d,MESCİDİ AKSA CAMİ,,37.8221667,32.4748333,,
2010a,10565. SK,,37.9105583,32.5545817,,
2010d,10565. SK,,37.9105083,32.5547817,,
2011a,DEMİR CD,,37.9163333,32.5452,,
2011d,DEMİR CD,,37.9163333,32.545,,
2012a,AYYILDIZ CD 1,,37.9189333,32.5454833,,
2012d,AYYILDIZ CD 1,,37.9189333,32.5455833,,
2013a,AYYILDIZ CD 2,,37.9214,32.5477917,,
2013d,AYYILDIZ CD 2,,37.9214,32.5478917,,
2014a,KUPA CD 1,,37.9247667,32.5497667,,
2014d,KUPA CD 1,,37.924645,32.54954,,
2015a,KUPA CD 2,,37.9268,32.546125,,
2015d,KUPA CD 2,,37.926819,32.545886,,
2016a,KENİTRA CD,,37.9285167,32.5431083,,
2016d,KENİTRA CD,,37.9283167,32.5431083,,
2017a,MEDCEZİR CD 1,,37.9274667,32.5398667,,
2017d,MEDCEZİR CD 1,,37.9273767,32.5398667,,
2018a,MEDCEZİR CD 2,,37.9247083,32.5374083,,
2018d,MEDCEZİR CD 2,,37.9246083,32.5374583,,
2019a,MEDCEZİR CD 3,,37.922575,32.5355167,,
2019d,MEDCEZİR CD 3,,37.922455,32.5356167,,
201a,FİDAN,,37.8214083,32.4779083,,
201d,FİDAN,,37.8214,32.4778,,
2020a,MEDCEZİR CD 4,,37.9200833,32.5333917,,
2020d,MEDCEZİR CD 4,,37.919991,32.533453,,
2021a,ÇELİK CD,,37.9183083,32.5350917,,
2021d,ÇELİK CD,,37.9184083,32.5350917,,
2022a,HÜDA CD 1,,37.9154167,32.5324583,,
2022d,HÜDA CD 1,,37.9153267,32.5323583,,
2023a,HÜDA CD 2,,37.9177666,32.5287167,,
2023d,HÜDA CD 2,,37.9175666,32.5286067,,
2024a,HÜDA CD 3,,37.919386,32.52578,,
2024d,HÜDA CD 3,,37.91949,32.525914,,
2025a,GAZZE CD 1,,37.8296,32.4771083,,
2025d,GAZZE CD 1,,37.8296,32.4769098,,
2026a,İBRAHİM ETHEM CAMİ,,37.833065,32.475355,,
2026d,İBRAHİM ETHEM CAMİ,,37.832966,32.475087,,
2027a,GAZZE CD 2,,37.836706,32.473834,,
2027d,GAZZE CD 2,,37.836675,32.473647,,
2028a,GAZZE CD 3,,37.8386083,32.473175,,
2028d,GAZZE CD 3,,37.8385583,32.473005,,
2029a,GAZZE CD 4,,37.8413583,32.4720417,,
2029d,GAZZE CD 4,,37.84132583,32.4719517,,
202a,ADİL ŞAHİN,,37.823201,32.468751,,
202d,ADİL ŞAHİN,,37.823122,32.468799,,
2030a,GAZZE CD 5,,37.8445983,32.471525,,
2030d,GAZZE CD 5,,37.8446583,32.471265,,
2031a,GAZZE CD 6,,37.847075,32.472125,,
2031d,GAZZE CD 6,,37.847175,32.472045,,
2032a,ŞATIR YOLU 2,,37.834172,32.721482,,
2033a,ŞEHİT ABDULLAH ASLAN 2,,37.865846,32.630327,,
2033d,ŞEHİT ABDULLAH ASLAN 2,,37.865903,32.630343,,
2034a,TOLULAR,,37.845632,32.621129,,
